NGC2882    141.650581   7.954567  5.0 37.9    1.5 16.39 0.01 15.69 0.01 12.450 0.001 582  MISWZN09_24066_0195_17601/MISWZN09_24066_0195                   MIS   1860.05  1860.05
NGC2894    142.376007   7.718839  1.0 42.3    3.2 16.86 0.01 15.91 0.01 11.786 0.001 582  MISWZN09_24066_0195_17601/MISWZN09_24066_0195                   MIS   1860.05  1860.05
NGC2893    142.570656  29.540002  0.3 26.8 -999.0 15.90 0.01 15.33 0.01 12.719 0.001 0    AIS_214_50214_0001_sv57/AIS_214_sg57                            AIS    203.05   203.05
UGC05050   142.795894  76.465184  3.1 29.0 -999.0 17.17 0.01 16.66 0.08 13.974 0.006 0    AIS_72_50072_0001_sv92/AIS_72_sg92                              AIS    183.15   183.15
NGC2906    143.025968   8.441823  5.9 38.4    1.3 15.95 0.02 15.35 0.01 11.724 0.001 555  AIS_194_50194_0001_sv93/AIS_194_sg93                            AIS    107.00   105.00
NGC2903    143.042403  21.501831  4.0  9.1    1.6 12.36 0.02 11.87 0.02  8.400 0.001 271  NGA_NGC2903_05111/NGA_NGC2903                                   NGS   1909.20  1910.20
NGC2919    143.698035  10.283742  3.7 41.8    4.1 16.01 0.01 15.51 0.01 12.583 0.001 582  GI3_079009_NGC2911_23267/GI3_079009_NGC2911                     GII   1600.00  1600.00
UGC05107   143.781076   5.120066  6.4 37.4    3.5 16.61 0.01 16.32 0.01 15.186 0.002 555  MISDR3_24138_0992_15847/MISDR3_24138_0992                       MIS   1696.00  1696.00
NGC2938    144.604049  76.319302  5.8 46.0   13.5 15.54 0.02 15.25 0.01 14.027 0.004 154  AIS_72_50072_0001_sv92/AIS_72_sg92                              AIS    183.15   183.15
UGC05114   145.019931  82.104955  9.9 21.4 -999.0 16.44 0.02 16.17 0.03 15.409 0.006 0    AIS_117_50117_0001_sv92/AIS_117_sg92                            AIS    215.00   215.00
NGC2962    145.224724   5.165910 -1.1 33.9    4.3 17.25 0.01 16.53 0.01 11.353 0.001 555  MISWZN09_24136_0336_17606/MISWZN09_24136_0336                   MIS   2295.05  2295.05
NGC2967    145.513799   0.336436  5.2 30.9 -999.0 14.34 0.04 13.64 0.03 11.322 0.001 0    MISDR1_24310_0266_03003/MISDR1_24310_0266                       MIS   1696.00  1696.00
NGC2966    145.547837   4.673138  4.2 25.9    4.7 16.06 0.01 15.48 0.02 12.077 0.002 0    MISDR2_24163_0570_15110/MISDR2_24163_0570                       MIS   2114.00  2113.00
PGC027747  145.596634  -6.251936  6.1 30.4    2.7 16.13 0.01 15.66 0.01 14.306 0.008 537  AIS_212_50212_0001_sv77/AIS_212_sg77                            AIS    185.00   185.00
NGC2974    145.638709  -3.699192 -4.3 24.7    6.0 16.98 0.05 15.59 0.03 10.520 0.001 537  GI1_109006_NGC2974_21728/GI1_109006_NGC2974                     GII   2694.10  2694.10
NGC2964    145.725892  31.847374  4.1 21.2    2.3 14.73 0.01 14.07 0.01 10.789 0.001 378  NGA_NGC2964_05116/NGA_NGC2964                                   NGS   1288.00  1288.00
UGC05179   145.756952  58.973606  3.7 18.1 -999.0 17.75 0.07 16.82 0.31 14.593 0.005 0    AIS_77_50077_0001_sv12/AIS_77_sg12                              AIS    119.00   119.00
NGC2968    145.800077  31.928740  1.2 13.9    9.1 19.07 0.16 16.79 0.17 10.930 0.005 0    NGA_NGC2964_05116/NGA_NGC2964                                   NGS   1288.00  1288.00
PGC027825  145.869150  -5.365380  7.0 25.2 -999.0 15.75 0.02 15.34 0.03 14.193 0.012 0    GI1_026010_Arp253_21200/GI1_026010_Arp253                       GII   4711.15  3009.10
PGC027833  145.900907  -5.912533  7.4 28.8 -999.0 15.18 0.01 14.87 0.01 13.340 0.001 0    GI1_026010_Arp253_21200/GI1_026010_Arp253                       GII   4711.15  3009.10
UGC05228   146.515258   1.668345  4.9 31.9    3.7 15.88 0.01 15.12 0.01 12.608 0.001 0    MISWZN09_24247_0336_17655/MISWZN09_24247_0336                   MIS   2520.15  2520.15
UGC05238   146.724972   0.508064  7.0 34.5    5.8 17.21 0.04 16.15 0.01 14.297 0.001 538  MISDR1_24309_0266_03002/MISDR1_24309_0266                       MIS   1584.00  1584.00
UGC05203   146.732444  79.810764  6.4 28.4    1.4 16.22 0.01 15.87 0.01 14.966 0.006 122  AIS_117_50117_0001_sv31/AIS_117_sg31                            AIS    220.00   110.00
NGC2976    146.813661  67.916707  5.2  3.6    0.7 13.10 0.01 12.71 0.01  9.907 0.001 217  NGA_NGC2976_05119/NGA_NGC2976                                   NGS   4905.70    74.00
UGC05249   146.938888   2.626866  6.7 27.7    1.5 15.56 0.01 15.17 0.01 14.055 0.007 539  AIS_335_50335_0001_sv58/AIS_335_sg58                            AIS    217.00   217.00
NGC3003    147.148757  33.421633  4.3 22.7    3.7 14.02 0.01 13.70 0.01 11.871 0.001 378  AIS_213_50213_0001_sv04/AIS_213_sg04                            AIS    188.00   188.00
NGC3018    147.422690   0.621409  3.1 24.9 -999.0 15.33 0.01 14.83 0.01 13.687 0.001 0    MISDR1_24308_0267_03009/MISDR1_24308_0267                       MIS   2032.15  2032.15
NGC3023    147.468653   0.619035  5.5 31.5    2.5 14.39 0.01 14.10 0.01 12.992 0.001 0    MISDR1_24308_0267_03009/MISDR1_24308_0267                       MIS   2032.15  2032.15
NGC3020    147.527590  12.813720  5.9 28.5    9.5 13.86 0.01 13.64 0.01 12.922 0.001 401  CW_Leo_MOS04_05756/CW_Leo_MOS04                                 NGS   5490.30  5490.30
PGC028308  147.558140 -12.057475  6.7 75.1    0.2 17.93 0.20 17.16 0.71 12.654 0.001 0    AIS_318_50318_0001_sv34/AIS_318_sg34                            AIS    200.00   200.00
UGC05272   147.594130  31.487820  9.8  6.8    0.4 15.00 0.01 14.89 0.01 15.156 0.010 0    GI4_095013_UGC05272_24153/GI4_095013_UGC05272                   GII   1548.00  1547.00
NGC3024    147.613982  12.765714  5.0 18.9 -999.0 15.25 0.01 14.86 0.01 13.436 0.009 0    CW_Leo_MOS04_05756/CW_Leo_MOS04                                 NGS   5490.30  5490.30
NGC3026    147.730456  28.551058  9.7 25.4    1.3 15.63 0.01 15.21 0.01 13.209 0.001 0    AIS_213_50213_0001_sv49/AIS_213_sg49                            AIS    422.00   199.00
NGC3021    147.738159  33.553599  4.0 27.3    3.8 15.19 0.01 14.66 0.01 11.665 0.001 378  AIS_213_50213_0001_sv03/AIS_213_sg03                            AIS    206.00   206.00
NGC3032    148.033996  29.236235 -1.9 22.9    1.7 16.20 0.01 15.33 0.02 12.226 0.001 379  GI1_109017_NGC3032_21737/GI1_109017_NGC3032                     GII   3147.95  3147.90
NGC3044    148.419984   1.579714  5.6 23.3    2.2 14.37 0.01 13.92 0.01 11.360 0.001 373  MISDR1_24276_0267_03006/MISDR1_24276_0267                       MIS   1676.25  1676.25
NGC3049    148.706654   9.271200  2.5 30.8    1.1 15.19 0.01 14.67 0.01 12.430 0.001 401  NGA_NGC3049_05120/NGA_NGC3049                                   NGS   3172.20  1482.10
NGC3055    148.825245   4.269998  5.3 31.6    3.2 14.70 0.01 14.24 0.01 11.909 0.001 557  MISWZN09_24159_0336_17643/MISWZN09_24159_0336                   MIS   3027.55   647.35
NGC3031    148.888327  69.065347  2.4  3.7    0.5 10.82 0.02 10.04 0.15  6.345 0.001 217  GI1_071001_M81_21465/GI1_071001_M81                             GII  29421.55 14706.70
NGC3034    148.968000  69.679750  7.5  3.8    0.7 12.54 0.01 11.40 0.01  6.763 0.001 217  NGA_M82_05583/NGA_M82                                           NGS  17311.95 11527.35
NGC3061    149.050248  75.866441  5.3 55.1   22.9 15.78 0.01 15.52 0.01 13.146 0.001 0    AIS_117_50117_0001_sv63/AIS_117_sg63                            AIS    139.00   139.00
NGC3043    149.061900  59.307160  3.0 46.2    0.6 15.97 0.02 15.52 0.01 12.939 0.001 0    AIS_77_50077_0001_sv14/AIS_77_sg14                              AIS    119.00   119.00
UGC05340   149.190520  28.826112  9.7  5.9    0.0 15.24 0.10 15.15 0.17 15.567 0.011 0    GI1_047036_UGC05340_21311/GI1_047036_UGC05340                   GII   1453.00  1453.00
UGC05347   149.319067   4.527696  6.5 50.8    0.9 17.54 0.02 16.89 0.01 14.500 0.001 555  MISWZN09_24159_0336_17643/MISWZN09_24159_0336                   MIS   3027.55   647.35
UGC05336   149.383200  69.045960  9.9  4.2    2.6 15.10 0.13 15.23 0.08 15.470 0.003 217  GI1_071001_M81_21465/GI1_071001_M81                             GII  29421.55 14706.70
UGC05349   149.526245  37.292979  7.8 23.4 -999.0 15.63 0.01 15.34 0.01 14.145 0.003 0    AIS_86_50086_0001_sv60/AIS_86_sg60                              AIS    112.00   112.00
NGC3067    149.587799  32.370092  2.1 21.3    2.9 16.13 0.01 15.41 0.01 11.328 0.001 0    AIS_213_50213_0001_sv10/AIS_213_sg10                            AIS    195.00   195.00
UGC05358   149.696492  11.388681  3.1 38.9 -999.0 16.50 0.11 16.19 0.01 14.731 0.002 0    AIS_334_50334_0001_sv45/AIS_334_sg45                            AIS    112.00   112.00
UGC05354   149.722582  47.736981  4.3 15.6 -999.0 15.16 0.01 14.93 0.01 14.410 0.067 158  AIS_81_50081_0001_sv40/AIS_81_sg40                              AIS    334.00   112.00
UGC05373   150.000420   5.332220  9.9  1.6    0.3 13.72 0.02 13.42 0.01 12.310 0.003 227  NGA_SextansB_05124/NGA_SextansB                                 NGS   1082.10  1082.10
UGC05376   150.112671   3.374372  7.8 27.3 -999.0 16.39 0.02 15.95 0.01 12.042 0.002 0    PS_COSMOS_MOS21_08500/PS_COSMOS_MOS21                           DIS  10905.45 10905.45
NGC3073    150.216899  55.618860 -2.8 23.2    7.3 17.58 0.01 16.61 0.03 13.194 0.008 157  NGA_NGC3079_05125/NGA_NGC3079                                   NGS  16107.55 16107.55
NGC3094    150.358116  15.770114  1.1 39.2    3.4 16.00 0.01 15.30 0.01 11.197 0.001 0    GI4_042012_J100059p154552_24411/GI4_042012_J100059p154552       GII   1552.00  1552.00
UGC05391   150.421554  37.247490  8.9 25.8 -999.0 15.55 0.01 15.30 0.01 14.867 0.003 0    AIS_86_50086_0001_sv59/AIS_86_sg59                              AIS    109.00   109.00
UGC05393   150.425423  33.136380  8.0 24.2 -999.0 15.55 0.01 15.29 0.01 14.560 0.002 0    AIS_213_50213_0001_sv09/AIS_213_sg09                            AIS    109.00   109.00
NGC3079    150.490903  55.679875  6.6 19.1    1.5 13.74 0.02 13.33 0.02  9.585 0.001 157  NGA_NGC3079_05125/NGA_NGC3079                                   NGS  16107.55 16107.55
NGC3098    150.569611  24.711167 -1.5 20.3    5.5 19.34 0.16 17.07 0.03 11.816 0.001 0    GI3_079011_NGC3098_23269/GI3_079011_NGC3098                     GII   2411.40  2411.40
UGC05401   150.630646  19.033002  9.7 26.7 -999.0 17.51 0.15 17.07 0.04 15.888 0.004 0    AIS_192_50192_0001_sv24/AIS_192_sg24                            AIS    112.00   112.00
UGC05403   150.648093  19.177004  0.0 27.8 -999.0 17.40 0.09 16.89 0.08 12.749 0.001 0    AIS_192_50192_0001_sv24/AIS_192_sg24                            AIS    112.00   112.00
PGC029086  150.650575  -6.012597  7.2 10.2    2.3 16.28 0.01 15.95 0.01 14.910 0.008 0    GI4_095015_UGCA193_24155/GI4_095015_UGCA193                     GII   2171.15  2171.15
NGC3104    150.987900  40.755750  9.9  9.4 -999.0 14.49 0.01 14.25 0.01 13.382 0.003 0    GI1_047037_NGC3104_21312/GI1_047037_NGC3104                     GII   1689.85  1689.85
UGC05427   151.170613  29.364377  7.7  7.1 -999.0 16.29 0.01 15.96 0.01 15.071 0.047 274  GI1_047038_UGC05427_21313/GI1_047038_UGC05427                   GII   1610.05  1610.05
UGC05421   151.173750  55.311360  8.0 15.3    0.1 17.23 0.12 17.08 0.01 16.216 0.014 0    AIS_77_50077_0001_sv38/AIS_77_sg38                              AIS    112.00   112.00
NGC3115    151.308123  -7.718601 -2.9 10.2    1.4 15.77 0.02 14.03 0.03  8.476 0.001 270  NGA_NGC3115_05129/NGA_NGC3115                                   NGS   1304.00  1304.00
UGC05423   151.377620  70.365217  9.9  7.7    2.1 16.64 0.01 16.25 0.05 14.839 0.004 217  NGA_M81DwB_05130/NGA_M81DwB                                     NGS   1698.10  1698.10
NGC3057    151.414585  80.286652  7.9 25.7 -999.0 14.94 0.01 14.66 0.01 13.538 0.040 0    AIS_117_50117_0001_sv31/AIS_117_sg31                            AIS    220.00   110.00
PGC029300  151.423327  -7.981516 -1.9 11.3    2.8 18.96 0.40 17.30 0.11 12.728 0.002 0    AIS_315_50315_0001_sv87/AIS_315_sg87                            AIS    112.00   112.00
UGC05446   151.628755  32.946665  5.9 36.8    1.6 16.50 0.01 16.25 0.01 15.213 0.016 378  AIS_213_50213_0001_sv08/AIS_213_sg08                            AIS    112.00   112.00
NGC3118    151.798218  33.027431  4.1 27.8    1.1 15.89 0.01 15.37 0.01 13.895 0.002 378  AIS_213_50213_0001_sv08/AIS_213_sg08                            AIS    112.00   112.00
UGC05451   151.828817  47.006538  9.9  8.4 -999.0 16.18 0.01 15.72 0.01 13.639 0.001 286  AIS_81_50081_0001_sv46/AIS_81_sg46                              AIS    112.00   112.00
UGC05456   151.831795  10.362022  9.0  4.1    1.4 15.02 0.01 14.65 0.01 13.996 0.117 0    GI4_095016_UGC05456_24156/GI4_095016_UGC05456                   GII   1549.05  1549.05
UGC05464   152.032153  29.542962  8.7 13.6 -999.0 17.18 0.08 16.74 0.01 15.679 0.023 0    AIS_213_50213_0001_sv45/AIS_213_sg45                            AIS    128.00   128.00
UGC05478   152.382549  30.149890  9.9 23.4 -999.0 16.08 0.06 15.83 0.01 14.533 0.005 0    AIS_213_50213_0001_sv45/AIS_213_sg45                            AIS    128.00   128.00
PGC029653  152.754321  -4.692623  9.9  1.4    0.2 12.65 0.01 12.53 0.01 12.054 0.007 227  NGA_SextansA_05133/NGA_SextansA                                 NGS   1689.00  1689.00
NGC3165    153.380400   3.374940  8.5 17.8 -999.0 16.41 0.01 15.99 0.01 14.158 0.001 0    GI3_079012_NGC3156_23270/GI3_079012_NGC3156                     GII   3109.10  3109.10
NGC3162    153.381615  22.737555  4.6 26.7    3.2 14.02 0.01 13.70 0.01 11.775 0.001 0    GI3_089010_WAS5_23407/GI3_089010_WAS5                           GII   1489.10  1489.10
NGC3166    153.440425   3.424893  0.3 22.0 -999.0 16.47 0.11 15.01 0.03  9.850 0.001 0    GI3_079012_NGC3156_23270/GI3_079012_NGC3156                     GII   3109.10  3109.10
UGC05522   153.495419   7.024039  6.4 38.0   12.9 14.93 0.02 14.68 0.02 14.124 0.024 372  MISWZN11_24079_0335_17780/MISWZN11_24079_0335                   MIS   1606.05  1606.05
NGC3169    153.562655   3.466118  1.2 19.1    3.5 14.41 0.07 13.78 0.05  9.712 0.001 372  GI3_079012_NGC3156_23270/GI3_079012_NGC3156                     GII   3109.10  3109.10
UGC05524   153.590250  22.124510  5.9 34.5    1.0 17.85 0.01 17.26 0.04 14.257 0.005 0    GI3_089010_WAS5_23407/GI3_089010_WAS5                           GII   1489.10  1489.10
UGC05540   154.091100  37.779850  5.9 15.6 -999.0 16.36 0.01 15.85 0.01 14.639 0.001 380  AIS_86_50086_0001_sv67/AIS_86_sg67                              AIS    103.00   103.00
NGC3147    154.223547  73.400756  3.9 41.5    5.9 14.29 0.01 13.69 0.01  9.890 0.001 781  AIS_118_50118_0001_sv15/AIS_118_sg15                            AIS    108.00   108.00
IC0600     154.295366  -3.498385  7.8 20.3 -999.0 14.96 0.01 14.66 0.01 13.647 0.001 0    GI4_052012_MZ4001_24087/GI4_052012_MZ4001                       GII   1593.00  1593.00
NGC3185    154.410705  21.688247  1.2 24.7    3.2 16.23 0.02 15.62 0.01 11.779 0.001 368  GI1_085142_NGC3190_05135/NGA_NGC3190                            NGS   3545.80  1299.15
NGC3155    154.415912  74.347523  3.5 51.4    6.3 16.20 0.05 15.90 0.04 13.450 0.013 781  AIS_118_50118_0001_sv07/AIS_118_sg07                            AIS     96.00    96.00
NGC3187    154.449436  21.873358  5.0 35.2   10.1 15.17 0.01 14.90 0.03 13.201 0.007 0    NGA_NGC3190_05135/NGA_NGC3190                                   NGS   3545.80  1299.15
NGC3190    154.523556  21.832180  0.9 23.6    2.9 17.51 0.13 15.59 0.03 10.066 0.001 368  NGA_NGC3190_05135/NGA_NGC3190                                   NGS   3545.80  1299.15
NGC3193    154.603845  21.893986 -4.8 29.3    4.0 17.70 0.11 15.83 0.06 10.647 0.001 368  NGA_NGC3190_05135/NGA_NGC3190                                   NGS   3545.80  1299.15
NGC3182    154.887600  58.205730  0.5 28.4 -999.0 17.01 0.03 16.26 0.03 12.057 0.002 0    AIS_119_50119_0001_sv89/AIS_119_sg89                            AIS    112.00   112.00
UGC05571   154.927402  52.065759  8.8  8.8 -999.0 17.18 0.38 16.87 0.10 16.618 0.050 0    AIS_92_50092_0001_sv62/AIS_92_sg62                              AIS    108.00   108.00
NGC3206    155.448521  56.930494  6.0 20.7    0.4 14.31 0.01 13.99 0.01 12.889 0.002 157  AIS_92_50092_0001_sv11/AIS_92_sg11                              AIS    122.00   122.00
NGC3220    155.936494  57.026790  3.0 15.9 -999.0 15.91 0.01 15.65 0.01 14.236 0.001 0    NGA_UGC05626_05139/NGA_UGC05626                                 NGS   1601.10  1601.10
UGC05612   156.027750  70.882200  8.0 19.1 -999.0 15.10 0.01 14.78 0.01 12.930 0.001 0    AIS_118_50118_0001_sv43/AIS_118_sg43                            AIS    105.00   105.00
NGC3239    156.275670  17.161338  9.8  8.1 -999.0 12.85 0.01 12.59 0.01 12.178 0.001 0    GI1_047039_NGC3239_21314/GI1_047039_NGC3239                     GII   1772.05  1772.05
NGC3225    156.291394  58.150035  5.8 39.5    6.4 15.29 0.01 15.00 0.01 13.184 0.004 183  AIS_92_50092_0001_sv03/AIS_92_sg03                              AIS    121.00   121.00
PGC030591  156.360231 -15.349087  6.9 60.3    1.0 20.45 0.96 17.61 0.05 13.634 0.001 0    AIS_319_50319_0001_sv72/AIS_319_sg72                            AIS    269.00    48.00
UGC05642   156.423840  11.739306  4.1 47.3    1.3 16.93 0.01 16.39 0.01 13.904 0.003 574  GI3_084009_J102642p115350_23313/GI3_084009_J102642p115350       GII   1524.10  1524.10
UGC05646   156.470961  14.363201  4.0 18.3 -999.0 15.83 0.01 15.46 0.01 13.591 0.002 0    AIS_333_50333_0001_sv77/AIS_333_sg77                            AIS    337.05   104.05
NGC3246    156.674245   3.861968  7.9 33.7    2.5 15.41 0.01 14.91 0.01 13.273 0.002 0    MISWZN11_24180_0314_17770/MISWZN11_24180_0314                   MIS   1429.75  1429.75
NGC3245A   156.755028  28.639420  3.4 24.6    3.3 17.27 0.01 16.55 0.09 14.206 0.002 370  GI3_079013_NGC3245_23271/GI3_079013_NGC3245                     GII   1622.15  1622.15
UGC05672   157.086655  22.571657 10.0  6.3 -999.0 17.25 0.01 16.45 0.02 13.954 0.001 0    GI1_047040_UGC05672_21315/GI1_047040_UGC05672                   GII   1766.10  1766.10
IC2574     157.098327  68.412137  8.9  3.8    0.6 12.17 0.02 12.01 0.03 10.923 0.001 217  GI3_050005_IC2574_23045/GI3_050005_IC2574                       GII  12981.65 12981.65
UGC05677   157.159200   3.560450  8.0 22.0    0.2 17.20 0.01 16.73 0.01 15.860 0.005 0    MISWZN11_24179_0314_17769/MISWZN11_24179_0314                   MIS   1759.05  1759.05
UGC05676   157.268904  54.716456  8.0 18.9 -999.0 16.47 0.01 16.16 0.01 14.352 0.002 0    AIS_92_50092_0001_sv29/AIS_92_sg29                              AIS    222.00   222.00
NGC3254    157.333126  29.491723  4.0 32.2    5.8 14.65 0.01 14.32 0.01 11.520 0.001 370  AIS_213_50213_0001_sv98/AIS_213_sg98                            AIS    222.00   222.00
UGC05695   157.444987  13.018197 -1.0 39.2 -999.0 16.82 0.12 16.39 0.02 14.214 0.004 0    AIS_312_50312_0001_sv01/AIS_312_sg01                            AIS    105.00   105.00
UGC05688   157.603419  70.050207  8.8 30.8 -999.0 15.47 0.02 15.18 0.03 13.914 0.009 0    AIS_118_50118_0001_sv62/AIS_118_sg62                            AIS     96.30    90.05
UGC05689   157.692173  73.885327  6.4 58.3    0.2 17.18 0.32 17.05 0.07 13.823 0.007 0    AIS_118_50118_0001_sv14/AIS_118_sg14                            AIS    108.00   108.00
UGC05708   157.805475   4.472334  6.6 20.3    2.1 15.80 0.01 15.29 0.01 14.324 0.007 376  MISWZN11_24151_0314_17767/MISWZN11_24151_0314                   MIS   2086.25  2086.25
