model assumes 10 micron device thickness,,,
nm,front surface transmssion,substrate transmission,predicted QE (%)
1037,69.0183,67.7109,1.3074
1038,69.0217,67.8107,1.211
1039,69.025,67.8933,1.1317
1040,69.0284,67.9507,1.0777
1041,69.0318,67.98,1.0518
1042,69.0351,67.9836,1.0515
1043,69.0385,67.9687,1.0698
1044,69.0419,67.9455,1.0964
1045,69.0453,67.9253,1.12
1046,69.0487,67.9182,1.1305
1047,69.0521,67.9316,1.1205
1048,69.0555,67.9686,1.0869
1049,69.0589,68.0281,1.0308
1050,69.0624,68.1049,0.9575
1051,69.0658,68.191,0.8748
1052,69.0692,68.2656,0.8036
1053,69.0726,68.3315,0.7411
1054,69.0761,68.3798,0.6963
1055,69.0795,68.405,0.6745
1056,69.083,68.4068,0.6762
1057,69.0864,68.3891,0.6973
1058,69.0899,68.3599,0.73
1059,69.0933,68.3292,0.7641
1060,69.0968,68.3071,0.7897
1061,69.1003,68.3017,0.7986
1062,69.1037,68.3179,0.7858
1063,69.1072,68.3563,0.7509
1064,69.1107,68.4133,0.6974
1065,69.1142,68.4817,0.6325
1066,69.1177,68.5523,0.5654
1067,69.1212,68.6155,0.5057
1068,69.1247,68.6633,0.4614
1069,69.1282,68.6908,0.4374
1070,69.1317,68.6968,0.4349
1071,69.1352,68.6845,0.4507
1072,69.1388,68.6602,0.4786
1073,69.1423,68.6325,0.5098
1074,69.1458,68.6104,0.5354
1075,69.1494,68.6017,0.5477
1076,69.1529,68.6115,0.5414
1077,69.1565,68.6415,0.515
1078,69.16,68.6898,0.4702
1079,69.1636,68.751,0.4126
1080,69.1671,68.8177,0.3494
1081,69.1707,68.8812,0.2895
1082,69.1743,68.934,0.2403
1083,69.1778,68.9703,0.2075
1084,69.1814,68.9874,0.194
1085,69.185,68.9861,0.1989
1086,69.1886,68.9706,0.218
1087,69.1922,68.9473,0.2449
1088,69.1958,68.9242,0.2716
1089,69.1994,68.8982,0.3012
1090,69.203,68.8855,0.3175
1091,69.2066,68.8888,0.3178
1092,69.2102,68.9081,0.3021
1093,69.2138,68.941,0.2728
1094,69.2175,68.9827,0.2348
1095,69.2211,69.0275,0.1936
1096,69.2247,69.0693,0.1554
1097,69.2283,69.1028,0.1255
1098,69.232,69.1242,0.1078
1099,69.2356,69.1319,0.1037
1100,69.2393,69.1265,0.1128
1101,69.2429,69.1107,0.1322
1102,69.2466,69.0885,0.1581
1103,69.2502,69.0649,0.1853
1104,69.2539,69.0448,0.2091
1105,69.2575,69.0322,0.2253
1106,69.2612,69.0298,0.2314
1107,69.2649,69.0385,0.2264
1108,69.2686,69.0575,0.2111
1109,69.2722,69.0845,0.1877
1110,69.2759,69.116,0.1599
1111,69.2796,69.1482,0.1314
1112,69.2833,69.1772,0.1061
1113,69.287,69.2001,0.0869
1114,69.2907,69.2148,0.0759
1115,69.2944,69.2208,0.0736
1116,69.2981,69.219,0.0791
1117,69.3018,69.2112,0.0906
1118,69.3056,69.2001,0.1055
1119,69.3093,69.1887,0.1206
1120,69.313,69.1797,0.1333
1121,69.3167,69.1748,0.1419
1122,69.3205,69.1757,0.1448
1123,69.3242,69.183,0.1412
1124,69.3279,69.1959,0.132
1125,69.3317,69.2129,0.1188
1126,69.3354,69.2321,0.1033
1127,69.3392,69.2514,0.0878
1128,69.3429,69.269,0.0739
1129,69.3467,69.2833,0.0634
1130,69.3504,69.2937,0.0567
1131,69.3542,69.3,0.0542
1132,69.358,69.3028,0.0552
1133,69.3617,69.3031,0.0586
1134,69.3655,69.3024,0.0631
1135,69.3693,69.3018,0.0675
1136,69.3731,69.3026,0.0705
1137,69.3769,69.3053,0.0716
1138,69.3807,69.3104,0.0703
1139,69.3844,69.3174,0.067
1140,69.3882,69.326,0.0622
1141,69.392,69.3352,0.0568
1142,69.3959,69.3443,0.0516
1143,69.3997,69.3524,0.0473
1144,69.4035,69.3593,0.0442
1145,69.4024,69.3582,0.0442
1146,69.4013,69.3572,0.0441
1147,69.4003,69.3562,0.0441
1148,69.3992,69.3552,0.044
1149,69.3982,69.3542,0.044
1150,69.3971,69.3532,0.0439
1151,69.3961,69.3522,0.0439
1152,69.395,69.3512,0.0438
1153,69.394,69.3502,0.0438
1154,69.393,69.3492,0.0438
1155,69.3919,69.3482,0.0437
1156,69.3909,69.3472,0.0437
1157,69.3899,69.3462,0.0437
1158,69.3888,69.3452,0.0436
1159,69.3878,69.3442,0.0436
1160,69.3868,69.3432,0.0436
1161,69.3858,69.3422,0.0436
1162,69.3848,69.3413,0.0435
1163,69.3838,69.3403,0.0435
1164,69.3827,69.3393,0.0434
1165,69.3817,69.3383,0.0434
1166,69.3807,69.3374,0.0433
1167,69.3797,69.3364,0.0433
1168,69.3787,69.3354,0.0433
1169,69.3777,69.3345,0.0432
1170,69.3767,69.3335,0.0432
1171,69.3757,69.3326,0.0431
1172,69.3747,69.3316,0.0431
1173,69.3738,69.3307,0.0431
1174,69.3728,69.3297,0.0431
1175,69.3718,69.3288,0.043
1176,69.3708,69.3278,0.043
1177,69.3698,69.3269,0.0429
1178,69.3689,69.326,0.0429
1179,69.3679,69.325,0.0429
1180,69.3669,69.3241,0.0428
1181,69.366,69.3232,0.0428
1182,69.365,69.3222,0.0428
1183,69.364,69.3213,0.0427
1184,69.3631,69.3204,0.0427
1185,69.3621,69.3195,0.0426
1186,69.3612,69.3185,0.0427
1187,69.3602,69.3176,0.0426
1188,69.3592,69.3167,0.0425
1189,69.3583,69.3158,0.0425
1190,69.3574,69.3149,0.0425
